Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,start_date,days
Georgia,US,2020-09-05 04:30:29,33.0406,-83.6431,279354,5931,,273423.0,13.0,2631.090425614577,2432125.0,,2.1231126098069115,84000013.0,USA,22906.92383641492,,2020-04-12,146
Illinois,US,2020-09-05 04:30:29,40.3495,-88.9861,247298,8362,,238936.0,17.0,1951.5585013393106,4311869.0,,3.3813455830617314,84000017.0,USA,34027.22465855539,,2020-04-12,146
New Jersey,US,2020-09-05 04:30:29,40.2989,-74.521,193422,15978,34075.0,143369.0,34.0,2177.6386229071886,2964722.0,,8.260694233334368,84000034.0,USA,33378.27720415798,,2020-04-12,146
New York,US,2020-09-05 04:30:29,42.1657,-74.9481,437971,32982,75307.0,329682.0,36.0,2251.3667292070586,8610853.0,,7.530635590027652,84000036.0,USA,44263.63378920702,,2020-04-12,146
North Carolina,US,2020-09-05 04:30:29,35.6301,-79.8064,174253,2839,145884.0,25530.0,37.0,1661.437875592911,2389096.0,,1.6292402426357078,84000037.0,USA,22779.146314998998,,2020-04-12,146
Texas,US,2020-09-05 04:30:29,31.0545,-97.5635,651350,13426,532223.0,105701.0,48.0,2246.3535424221122,5119753.0,,2.0612573885008056,84000048.0,USA,17656.82856816801,,2020-04-12,146
Arizona,US,2020-06-21 04:33:37,33.7298,-111.4312,50127,1346,7196.0,41585.0,4.0,688.6790625325865,405280.0,4140.0,2.685179643704989,84000004.0,USA,5568.0142530613575,8.259022083906876,2020-04-12,70
California,US,2020-06-21 04:33:37,36.1162,-119.6816,175213,5494,,169719.0,6.0,443.43999577042274,3234412.0,,3.1356120835782733,84000006.0,USA,8185.851755291014,,2020-04-12,70
Florida,US,2020-06-21 04:33:37,27.7663,-81.6868,93797,3144,,90653.0,12.0,436.7173319982454,1561272.0,13227.0,3.3519195709884118,84000012.0,USA,7269.257464136002,14.101730332526627,2020-04-12,70
Georgia,US,2020-06-21 04:33:37,33.0406,-83.6431,63809,2642,,61167.0,13.0,600.9838733937604,694384.0,9837.0,4.140481750223323,84000013.0,USA,6540.042720347489,15.41632058173612,2020-04-12,70
Illinois,US,2020-06-21 04:33:37,40.3495,-88.9861,136104,6625,,129479.0,17.0,1074.0682021944597,1337968.0,,4.867601246105919,84000017.0,USA,10558.608742973878,,2020-04-12,70
New Jersey,US,2020-06-21 04:33:37,40.2989,-74.521,168834,12924,29318.0,126592.0,34.0,1900.8150017056605,1218873.0,19267.0,7.654856249333665,84000034.0,USA,13722.662991897269,11.411800940568845,2020-04-12,70
New York,US,2020-06-21 04:33:37,42.1657,-74.9481,387272,31083,69506.0,286683.0,36.0,1990.751204882232,3327793.0,89995.0,8.026141833130204,84000036.0,USA,17106.343666334404,23.23818917969799,2020-04-12,70
North Carolina,US,2020-06-21 04:33:37,35.6301,-79.8064,51390,1215,29219.0,20956.0,37.0,489.9846339903456,731341.0,,2.3642732049036783,84000037.0,USA,6973.065814499579,,2020-04-12,70
Texas,US,2020-06-21 04:33:37,31.0545,-97.5635,109581,2183,67096.0,40302.0,48.0,377.9191947987371,1463398.0,,1.9921336728082424,84000048.0,USA,5046.916836222359,,2020-04-12,70
Arizona,US,2020-06-22 04:33:33,33.7298,-111.4312,52591,1349,7387.0,43855.0,4.0,722.5311823498564,419744.0,4161.0,2.565077674887338,84000004.0,USA,5766.730592767928,7.912000152117282,2020-04-12,71
California,US,2020-06-22 04:33:33,36.1162,-119.6816,178546,5515,,173031.0,6.0,451.8753601891749,3319256.0,,3.088839850794753,84000006.0,USA,8400.580245763444,,2020-04-12,71
Florida,US,2020-06-22 04:33:33,27.7663,-81.6868,97291,3161,,94130.0,12.0,452.98534012219255,1599296.0,13325.0,3.249015839080696,84000012.0,USA,7446.296600056143,13.696025326083605,2020-04-12,71
Georgia,US,2020-06-22 04:33:33,33.0406,-83.6431,64701,2643,,62058.0,13.0,609.3851587150667,694384.0,9837.0,4.084944591273706,84000013.0,USA,6540.042720347489,15.20378355821394,2020-04-12,71
Illinois,US,2020-06-22 04:33:33,40.3495,-88.9861,136762,6647,,130115.0,17.0,1079.2608260486004,1361784.0,,4.860268203155846,84000017.0,USA,10746.55331700156,,2020-04-12,71
New Jersey,US,2020-06-22 04:33:33,40.2989,-74.521,169142,12939,29450.0,126753.0,34.0,1904.2826149857183,1244967.0,19267.0,7.6497853874259505,84000034.0,USA,14016.44189102012,11.391020562604202,2020-04-12,71
New York,US,2020-06-22 04:33:33,42.1657,-74.9481,387936,31125,69506.0,287305.0,36.0,1994.1644617147474,3395319.0,89995.0,8.023230635981193,84000036.0,USA,17453.457492949492,23.198414171409716,2020-04-12,71
North Carolina,US,2020-06-22 04:33:33,35.6301,-79.8064,52801,1223,29219.0,22359.0,37.0,489.9846339903456,745775.0,,2.3642732049036783,84000037.0,USA,7110.688663439385,,2020-04-12,71
Texas,US,2020-06-22 04:33:33,31.0545,-97.5635,112944,2191,68499.0,42254.0,48.0,389.5173938670806,1526180.0,,1.9398994191811871,84000048.0,USA,5263.437244759006,,2020-04-12,71
Arizona,US,2020-05-14 03:32:32,33.7298,-111.4312,12216,595,2979.0,8642.0,4.0,167.8317758473094,127750.0,1590.0,4.870661427635888,84000004.0,USA,1755.1170075715268,13.015717092337914,2020-04-12,32
California,US,2020-05-14 03:32:32,36.1162,-119.6816,72798,2957,,69841.0,6.0,185.6683555809921,1065592.0,,4.061924778153246,84000006.0,USA,2717.749311248394,,2020-04-12,32
Florida,US,2020-05-14 03:32:32,27.7663,-81.6868,42402,1827,,40575.0,12.0,199.70228807523674,594763.0,7835.0,4.308759020800904,84000012.0,USA,2801.177585078346,18.477901985755388,2020-04-12,32
Georgia,US,2020-05-14 03:32:32,33.0406,-83.6431,35427,1517,,33910.0,13.0,349.3996139611119,273904.0,6259.0,4.282044768114715,84000013.0,USA,2701.384589787574,17.667315889011203,2020-04-12,32
Illinois,US,2020-05-14 03:32:32,40.3495,-88.9861,84694,3792,,80902.0,17.0,721.6811880855714,489359.0,,4.4772947316220755,84000017.0,USA,4169.848921061316,,2020-04-12,32
New Jersey,US,2020-05-14 03:32:32,40.2989,-74.521,141560,9714,15642.0,116204.0,34.0,1593.751090665703,441450.0,,6.862107940096072,84000034.0,USA,4970.058060005472,,2020-04-12,32
New York,US,2020-05-14 03:32:32,42.1657,-74.9481,340661,27477,59193.0,253991.0,36.0,2020.4050465496607,1258907.0,73963.0,8.065789744056406,84000036.0,USA,7466.372892513949,21.71161359826925,2020-04-12,32
North Carolina,US,2020-05-14 03:32:32,35.6301,-79.8064,16352,625,9115.0,6612.0,37.0,164.87402795457697,210457.0,,3.8221624266144816,84000037.0,USA,2121.9968995374506,,2020-04-12,32
Texas,US,2020-05-14 03:32:32,31.0545,-97.5635,43020,1172,23519.0,18329.0,48.0,187.16911756548237,587431.0,,2.7243142724314278,84000048.0,USA,2555.763410055993,,2020-04-12,32
Arizona,US,2020-05-13 03:32:30,33.7298,-111.4312,11736,562,2909.0,8265.0,4.0,161.2372070517373,122842.0,1564.0,4.788684389911384,84000004.0,USA,1687.6875416368023,13.326516700749831,2020-04-12,31
California,US,2020-05-13 03:32:30,36.1162,-119.6816,70978,2879,,68099.0,6.0,181.02651916848896,1033370.0,,4.0561864239623535,84000006.0,USA,2635.568403070549,,2020-04-12,31
Florida,US,2020-05-13 03:32:30,27.7663,-81.6868,41923,1779,,40144.0,12.0,197.4463238285494,579604.0,7654.0,4.243494024759679,84000012.0,USA,2729.7826748162706,18.257281206020558,2020-04-12,31
Georgia,US,2020-05-13 03:32:30,33.0406,-83.6431,34924,1498,,33426.0,13.0,344.4387647268431,262179.0,6130.0,4.289313938838621,84000013.0,USA,2585.7465037601364,17.55239949604856,2020-04-12,31
Illinois,US,2020-05-13 03:32:30,40.3495,-88.9861,83021,3601,,79420.0,17.0,707.425483694857,471691.0,,4.33745678804158,84000017.0,USA,4019.29913912758,,2020-04-12,31
New Jersey,US,2020-05-13 03:32:30,40.2989,-74.521,140917,9531,15642.0,115744.0,34.0,1586.5118850193478,433060.0,,6.7635558520263706,84000034.0,USA,4875.599373577913,,2020-04-12,31
New York,US,2020-05-13 03:32:30,42.1657,-74.9481,338485,27284,58679.0,252522.0,36.0,2007.499544066864,1225113.0,73143.0,8.060623070446253,84000036.0,USA,7265.946168753086,21.608933926171023,2020-04-12,31
North Carolina,US,2020-05-13 03:32:30,35.6301,-79.8064,15622,600,9115.0,5907.0,37.0,157.51358027803334,202244.0,,3.840737421584944,84000037.0,USA,2039.1868217738172,,2020-04-12,31
Texas,US,2020-05-13 03:32:30,31.0545,-97.5635,41432,1146,21713.0,18573.0,48.0,180.26013200774207,525697.0,,2.765977988028576,84000048.0,USA,2287.1744211255545,,2020-04-12,31
Arizona,US,2020-06-15 03:33:25,33.7298,-111.4312,35706,1191,6333.0,28182.0,4.0,490.55348628061785,338045.0,3726.0,3.335573853133927,84000004.0,USA,4644.293767706588,10.435220971265334,2020-04-12,64
California,US,2020-06-15 03:33:25,36.1162,-119.6816,152300,5099,,147201.0,6.0,385.45034532731813,2801996.0,,3.3479973736047275,84000006.0,USA,7091.466354601209,,2020-04-12,64
Florida,US,2020-06-15 03:33:25,27.7663,-81.6868,75568,2931,,72637.0,12.0,351.8433995164388,1409015.0,12224.0,3.87862587338556,84000012.0,USA,6560.351307030159,16.176159220834215,2020-04-12,64
Georgia,US,2020-06-15 03:33:25,33.0406,-83.6431,57681,2451,,55230.0,13.0,543.2674199756382,620790.0,9248.0,4.2492328496385285,84000013.0,USA,5846.89900741451,16.033009136457412,2020-04-12,64
Illinois,US,2020-06-15 03:33:25,40.3495,-88.9861,132543,6308,,126235.0,17.0,1045.9664794823095,1191846.0,,4.759210218570577,84000017.0,USA,9405.48323717641,,2020-04-12,64
New Jersey,US,2020-06-15 03:33:25,40.2989,-74.521,166881,12659,28714.0,125508.0,34.0,1878.8271811343827,1097616.0,18737.0,7.585644860709128,84000034.0,USA,12357.492915598516,11.227761099226395,2020-04-12,64
New York,US,2020-06-15 03:33:25,42.1657,-74.9481,383324,30825,68761.0,283738.0,36.0,1970.4567199804706,2934599.0,89995.0,8.041500140872996,84000036.0,USA,15085.15073409953,23.477528148511443,2020-04-12,64
North Carolina,US,2020-06-15 03:33:25,35.6301,-79.8064,44264,1132,23653.0,19479.0,37.0,422.04086084741516,627130.0,,2.5573829748780046,84000037.0,USA,5979.452491036494,,2020-04-12,64
Texas,US,2020-06-15 03:33:25,31.0545,-97.5635,88523,1984,58341.0,28198.0,48.0,305.2950865676404,1295983.0,,2.241225444234832,84000048.0,USA,4469.541725598888,,2020-04-12,64
Arizona,US,2020-06-16 04:33:22,33.7298,-111.4312,36844,1203,6462.0,29179.0,4.0,506.18810980012,345257.0,3750.0,3.2651177939420264,84000004.0,USA,4743.377163860059,10.178047986103573,2020-04-12,65
California,US,2020-06-16 04:33:22,36.1162,-119.6816,155726,5114,,150612.0,6.0,394.1210799503738,2868182.0,,3.2839731322964694,84000006.0,USA,7258.974014193026,,2020-04-12,65
Florida,US,2020-06-16 04:33:22,27.7663,-81.6868,77326,2938,,74388.0,12.0,360.0286194025004,1430184.0,12298.0,3.7994982282802683,84000012.0,USA,6658.913832495481,15.904094353774926,2020-04-12,65
Georgia,US,2020-06-16 04:33:22,33.0406,-83.6431,58414,2494,,55920.0,13.0,550.1711667699403,630496.0,9322.0,4.269524429075221,84000013.0,USA,5938.314786930878,15.958503098572258,2020-04-12,65
Illinois,US,2020-06-16 04:33:22,40.3495,-88.9861,133016,6326,,126690.0,17.0,1049.6991710978239,1210473.0,,4.755818848860288,84000017.0,USA,9552.478684792028,,2020-04-12,65
New Jersey,US,2020-06-16 04:33:22,40.2989,-74.521,167103,12708,28819.0,125576.0,34.0,1881.3265647323465,1116083.0,18755.0,7.604890396940808,84000034.0,USA,12565.403352101228,11.223616571814988,2020-04-12,65
New York,US,2020-06-16 04:33:22,42.1657,-74.9481,383944,30856,68851.0,284237.0,36.0,1973.6437971433609,2991210.0,89995.0,8.036588669180922,84000036.0,USA,15376.15658130663,23.439616194028297,2020-04-12,65
North Carolina,US,2020-06-16 04:33:22,35.6301,-79.8064,45114,1140,29219.0,14755.0,37.0,430.14529631913706,638479.0,,2.526931772842133,84000037.0,USA,6087.661006528933,,2020-04-12,65
Texas,US,2020-06-16 04:33:22,31.0545,-97.5635,90211,2001,59089.0,29121.0,48.0,311.1166030788994,1314761.0,,2.2181330436421276,84000048.0,USA,4534.302648020938,,2020-04-12,65
Arizona,US,2020-05-28 02:32:37,33.7298,-111.4312,17318,834,4361.0,12123.0,4.0,237.92654667024425,196266.0,2031.0,4.815798591061324,84000004.0,USA,2696.436748399477,11.727682180390346,2020-04-12,46
California,US,2020-05-28 02:32:37,36.1162,-119.6816,101050,3895,,97155.0,6.0,255.7436467191431,1736894.0,,3.8545274616526473,84000006.0,USA,4395.839737997025,,2020-04-12,46
Florida,US,2020-05-28 02:32:37,27.7663,-81.6868,52634,2319,,50315.0,12.0,245.06306227699875,933571.0,9899.0,4.405897328722879,84000012.0,USA,4346.691646331267,18.807234867196108,2020-04-12,46
Georgia,US,2020-05-28 02:32:37,33.0406,-83.6431,44638,1933,,42705.0,13.0,420.4221683547882,440756.0,7666.0,4.330391146556745,84000013.0,USA,4151.252144705924,17.173708499484743,2020-04-12,46
Illinois,US,2020-05-28 02:32:37,40.3495,-88.9861,114306,5083,,109223.0,17.0,902.048726856227,803973.0,,4.446835686665617,84000017.0,USA,6344.573522621571,,2020-04-12,46
New Jersey,US,2020-05-28 02:32:37,40.2989,-74.521,156628,11339,25552.0,119737.0,34.0,1763.3939377563415,660325.0,16597.0,7.239446331434992,84000034.0,USA,7434.2588933585075,10.596445080062313,2020-04-12,46
New York,US,2020-05-28 02:32:37,42.1657,-74.9481,364965,29484,64632.0,270849.0,36.0,1876.0832528296492,1811544.0,77838.0,8.0785828778102,84000036.0,USA,9312.145987050906,21.32752455714932,2020-04-12,46
North Carolina,US,2020-05-28 02:32:37,35.6301,-79.8064,24916,844,14954.0,9118.0,37.0,237.56484025108875,364156.0,,3.3873816021833365,84000037.0,USA,3472.092710165174,,2020-04-12,46
Texas,US,2020-05-28 02:32:37,31.0545,-97.5635,58542,1581,37626.0,19335.0,48.0,201.89764194438516,855674.0,,2.700625192169724,84000048.0,USA,2951.019146478081,,2020-04-12,46
Arizona,US,2020-05-27 02:32:37,33.7298,-111.4312,16864,810,4297.0,11757.0,4.0,231.6891836844323,190731.0,1988.0,4.803130929791272,84000004.0,USA,2620.393126975537,11.78842504743833,2020-04-12,45
California,US,2020-05-27 02:32:37,36.1162,-119.6816,99387,3819,,95568.0,6.0,251.53482252820854,1696396.0,,3.842554861299768,84000006.0,USA,4293.344872041242,,2020-04-12,45
Florida,US,2020-05-27 02:32:37,27.7663,-81.6868,52255,2259,,49996.0,12.0,243.29844433796725,923224.0,9740.0,4.323031288871879,84000012.0,USA,4298.5161798005065,18.63936465410009,2020-04-12,45
Georgia,US,2020-05-27 02:32:37,33.0406,-83.6431,43983,1896,,42087.0,13.0,414.25306310203524,514945.0,7547.0,4.310756428620149,84000013.0,USA,4849.99985401354,17.158902303162588,2020-04-12,45
Illinois,US,2020-05-27 02:32:37,40.3495,-88.9861,113195,4923,,108272.0,17.0,893.2812418988558,786794.0,,4.3491320287998585,84000017.0,USA,6209.0050040953065,,2020-04-12,45
New Jersey,US,2020-05-27 02:32:37,40.2989,-74.521,155764,11194,25384.0,119186.0,34.0,1753.666606996698,635892.0,16373.0,7.186512929816903,84000034.0,USA,7159.180337281685,10.511414704296245,2020-04-12,45
New York,US,2020-05-27 02:32:37,42.1657,-74.9481,363836,29302,64443.0,270091.0,36.0,1870.279688124966,1774128.0,77637.0,8.053628557921702,84000036.0,USA,9119.811020717492,21.338460185358237,2020-04-12,45
North Carolina,US,2020-05-27 02:32:37,35.6301,-79.8064,24455,801,14954.0,8700.0,37.0,233.16937583642544,352331.0,,3.275403802903292,84000037.0,USA,3359.3457108085713,,2020-04-12,45
Texas,US,2020-05-27 02:32:37,31.0545,-97.5635,57230,1546,36375.0,19309.0,48.0,197.37286133847766,821233.0,,2.701380394897781,84000048.0,USA,2832.240206807305,,2020-04-12,45
Arizona,US,2020-07-29 04:35:24,33.7298,-111.4312,165934,3408,21626.0,140900.0,4.0,2279.714955259285,890931.0,9394.0,2.0538286306603832,84000004.0,USA,12240.220357516304,5.661287017729942,2020-04-12,108
California,US,2020-07-29 04:35:24,36.1162,-119.6816,470762,8679,,462083.0,6.0,1191.4338507352522,7417866.0,,1.843606748208224,84000006.0,USA,18773.598235664947,,2020-04-12,108
Florida,US,2020-07-29 04:35:24,27.7663,-81.6868,441977,6117,,435860.0,12.0,2057.837843903201,3480299.0,25280.0,1.3840086701344188,84000012.0,USA,16204.216487053547,5.71975464786629,2020-04-12,108
Georgia,US,2020-07-29 04:35:24,33.0406,-83.6431,175052,3563,,171489.0,13.0,1609.0816010627059,1487326.0,17544.0,2.053932557962574,84000013.0,USA,14008.352120848911,10.269077457080476,2020-04-12,108
Illinois,US,2020-07-29 04:35:24,40.3495,-88.9861,174968,7638,,167330.0,17.0,1380.7644536645525,2571707.0,,4.365369667596361,84000017.0,USA,20294.69166270578,,2020-04-12,108
New Jersey,US,2020-07-29 04:35:24,40.2989,-74.521,180295,15825,32313.0,132157.0,34.0,2029.8484945717214,1984304.0,21321.0,8.777281677251171,84000034.0,USA,22340.256175560302,11.825619124213095,2020-04-12,108
New York,US,2020-07-29 04:35:24,42.1657,-74.9481,412878,32653,72813.0,307412.0,36.0,2122.377491709616,5684546.0,89995.0,7.908631605462147,84000036.0,USA,29221.10764193764,21.796995722707432,2020-04-12,108
North Carolina,US,2020-07-29 04:35:24,35.6301,-79.8064,116700,1860,92302.0,22538.0,37.0,1112.6913171175977,1663540.0,,1.5938303341902311,84000037.0,USA,15861.238334856967,,2020-04-12,108
Texas,US,2020-07-29 04:35:24,31.0545,-97.5635,408493,5913,244449.0,158131.0,48.0,1408.7966494275515,3476926.0,,1.4475156245027454,84000048.0,USA,11991.103150133635,,2020-04-12,108
Arizona,US,2020-07-30 04:35:17,33.7298,-111.4312,168273,3454,21994.0,142825.0,4.0,2311.8497394527085,901429.0,10060.0,2.0526168785247783,84000004.0,USA,12384.449072549463,5.978380369993997,2020-04-12,109
California,US,2020-07-30 04:35:17,36.1162,-119.6816,484913,8908,,476005.0,6.0,1227.2480847255795,7517466.0,,1.837030560121094,84000006.0,USA,19025.672131886884,,2020-04-12,109
Florida,US,2020-07-30 04:35:17,27.7663,-81.6868,451423,6333,,445090.0,12.0,2101.8182688427555,3526765.0,25867.0,1.4028970610713234,84000012.0,USA,16420.56143996921,5.730102365187419,2020-04-12,109
Georgia,US,2020-07-30 04:35:17,33.0406,-83.6431,178323,3642,,174681.0,13.0,1679.5318412010147,1512464.0,17964.0,2.04236133308659,84000013.0,USA,14245.113903816396,10.073854746723642,2020-04-12,109
Illinois,US,2020-07-30 04:35:17,40.3495,-88.9861,176363,7654,,168709.0,17.0,1391.773131896355,2609894.0,,4.339912566694828,84000017.0,USA,20596.045351335062,,2020-04-12,109
New Jersey,US,2020-07-30 04:35:17,40.2989,-74.521,180600,15798,32365.0,132437.0,34.0,2033.2823323977527,2042682.0,21321.0,8.747508305647841,84000034.0,USA,22997.50399394744,11.805647840531561,2020-04-12,109
New York,US,2020-07-30 04:35:17,42.1657,-74.9481,413593,32658,72900.0,308035.0,36.0,2126.052911341013,5746822.0,89995.0,7.896168455462254,84000036.0,USA,29541.23412160889,21.75931410831421,2020-04-12,109
North Carolina,US,2020-07-30 04:35:17,35.6301,-79.8064,118387,1888,92302.0,24197.0,37.0,1128.776237871474,1691434.0,,1.5947696959970268,84000037.0,USA,16127.197303148985,,2020-04-12,109
Texas,US,2020-07-30 04:35:17,31.0545,-97.5635,418995,6193,251346.0,161456.0,48.0,1445.0155868690454,3539368.0,,1.4780605973818304,84000048.0,USA,12206.450978330337,,2020-04-12,109
Arizona,US,2020-05-20 02:32:25,33.7298,-111.4312,14576,705,3693.0,10178.0,4.0,200.25507242553874,161571.0,1746.0,4.836717892425906,84000004.0,USA,2219.7730726445334,11.978594950603734,2020-04-12,38
California,US,2020-05-20 02:32:25,36.1162,-119.6816,83752,3403,,80349.0,6.0,211.9647887186707,1339316.0,,4.063186550768937,84000006.0,USA,3389.624522011834,,2020-04-12,38
Florida,US,2020-05-20 02:32:25,27.7663,-81.6868,46944,2052,,44892.0,12.0,218.57051327148662,715855.0,8744.0,4.3711656441717786,84000012.0,USA,3333.0094320458434,18.626448534423997,2020-04-12,38
Georgia,US,2020-05-20 02:32:25,33.0406,-83.6431,38855,1675,,37180.0,13.0,365.9550909858258,378156.0,7027.0,4.310899498134089,84000013.0,USA,3561.6552152061763,18.085188521425813,2020-04-12,38
Illinois,US,2020-05-20 02:32:25,40.3495,-88.9861,98030,4379,,93651.0,17.0,773.6062559595814,621684.0,,4.466999897990411,84000017.0,USA,4906.035209935494,,2020-04-12,38
New Jersey,US,2020-05-20 02:32:25,40.2989,-74.521,149356,10587,23657.0,115112.0,34.0,1681.5222371960072,520182.0,,7.088433005704491,84000034.0,USA,5856.461075478007,,2020-04-12,38
New York,US,2020-05-20 02:32:25,42.1657,-74.9481,352845,28558,61886.0,262401.0,36.0,1813.7810347421741,1467739.0,76168.0,8.093638849919937,84000036.0,USA,7544.834593522492,21.586815740622654,2020-04-12,38
North Carolina,US,2020-05-20 02:32:25,35.6301,-79.8064,19239,693,11637.0,6909.0,37.0,183.4367459299525,265008.0,,3.6020583190394517,84000037.0,USA,2526.7532182236528,,2020-04-12,38
Texas,US,2020-05-20 02:32:25,31.0545,-97.5635,50552,1388,29359.0,19805.0,48.0,174.34200395566532,744937.0,,2.7456876087988604,84000048.0,USA,2569.113178523529,,2020-04-12,38
Arizona,US,2020-05-19 02:32:23,33.7298,-111.4312,14208,687,3570.0,9951.0,4.0,195.19923634893348,156473.0,1717.0,4.8353040540540535,84000004.0,USA,2149.7332565615616,12.084740990990989,2020-04-12,37
California,US,2020-05-19 02:32:23,36.1162,-119.6816,81457,3279,,78178.0,6.0,206.15645948343632,1292672.0,,4.02543673349129,84000006.0,USA,3271.5749756727173,,2020-04-12,37
Florida,US,2020-05-19 02:32:23,27.7663,-81.6868,46442,1997,,44445.0,12.0,216.23320929947133,676412.0,8553.0,4.299987080659748,84000012.0,USA,3149.3634548183545,18.41651952973601,2020-04-12,37
